company,penalty,lat,lon,city,state
AERA ENERGY,9687,35.353,-119.036,Bakersfield,California
AERA ENERGY,8400,35.353,-119.036,Bakersfield,California
AERA ENERGY LLC,18170,35.353,-119.036,Bakersfield,California
CALIFORNIA RESOURCES PRODUCTION CORP,8000,35.353,-119.036,Bakersfield,California
OWENS BROCKWAY GLASS,6000,37.726,-121.444,Tracy,California
BALL WESTERN CAN COMPANY,11000,37.7616,-120.847,Oakdale,California
AERA ENERGY - KERN MIDWAY,18000,35.353,-119.036,Bakersfield,California
AERA ENERGY - KERN MIDWAY,16000,35.353,-119.036,Bakersfield,California
CHEVRON USA INC- HEAVY OIL,23000,35.353,-119.036,Bakersfield,California
CHEVRON USA-TAFT LIGHT OIL,36000,35.1267,-119.4242,Taft,California
CHEVRON USA INC- HEAVY OIL,13650,35.353,-119.036,Bakersfield,California
LINN OPERATING INC,10350,35.353,-119.036,Bakersfield,California
CHEVRON USA INC- HEAVY OIL,9000,35.353,-119.036,Bakersfield,California
AERA ENERGY LLC,7700,35.353,-119.036,Bakersfield,California
AERA ENERGY,9000,35.353,-119.036,Bakersfield,California
COVANTA DELANO INC  (FRMLY AES DELANO),9000,35.767,-119.2637,Delano,California
"Tyson Fresh Meats (Springdale, AR)",63375,40.7472,-86.3519,Logansport,Indiana
GUARDIAN INDUSTRIES CORP,9225,36.5242,-119.5608,Kingsburg,California
CHEVRON USA-TAFT LIGHT OIL,5600,35.1267,-119.4242,Taft,California
CHEVRON USA_(FORMERLY MIDWAY SUNSET OIL),20000,35.353,-119.036,Bakersfield,California
The Kroger Co. (Cincinnati),87000,40.0705,-82.425,Newark,Ohio
CITGO PETROLEUM CORPORATION,2955000,41.6698,-87.983,Lemont,Illinois
"APPLETON COATED, LLC",15000,44.2643,-88.3064,Combined Locks,Wisconsin
ALBERTA CLIPPER & SOUTHERN LIG,425000,46.7757,-92.1392,Duluth,Minnesota
"HENKEL CONSUMER ADHESIVES, INC.",148000,41.6895,-81.3361,Mentor,Ohio
Deere & Company,99000,41.482,-90.4919,Moline,Illinois
Hercules Incorporated,15000,40.1111,-83.1452,Dublin,Ohio
TAMINCO INC,15000,40.5961,-75.4756,Allentown,Pennsylvania
"Third Wave Technologies, Inc.",87400,43.0808,-89.3922,Madison,Wisconsin
MARTIN MARIETTA MAGNESIA SPECIALTIES,1175000,41.451,-83.364,Woodville,Ohio
RALSTON FOODS (SB),242336,39.7249,-82.6049,Lancaster,Ohio
Country Fresh LLC (Flint),92400,43.0236,-83.6922,Flint,Michigan
ORION ENGINEERED CARBONS/EVONIK DEGUSSA,266667,39.2815,-81.5971,Belpre,Ohio
"TRIAD MINING, INC.",810171,38.8127,-87.2512,Edwardsport,Indiana
LIPHATECH,738000,43.064,-87.9669,Milwaukee,Wisconsin
LONZA INC,7500,41.0333,-74.1333,Allendale,New Jersey
Anderson Development Company,238262,41.8994,-84.0446,Adrian,Michigan
BREMNER FOOD GROUP INC. (SB),115310,42.4821,-89.0249,South Beloit,Illinois
RENTECH ENERGY MIDWEST CORP.,79701,42.489,-90.6279,East Dubuque,Illinois
RENTECH ENERGY MIDWEST CORP.,108000,42.489,-90.6279,East Dubuque,Illinois
Bushmill's Ethanol (Atwater),85000,45.1356,-94.7769,Atwater,Minnesota
"Five Star Mining, Inc.",75000,38.4919,-87.281,Petersburg,Indiana
DOMTAR PORT EDWARDS MILL,90000,44.3484,-89.854,Port Edwards,Wisconsin
CHS Inc.,6000,44.2377,-95.6161,Tracy,Minnesota
AERA ENERGY LLC,13000,35.353,-119.036,Bakersfield,California
CALIFORNIA RESOURCES PRODUCTION CORP,9236,35.353,-119.036,Bakersfield,California
E&J GALLO WINERY,6860,37.3875,-120.7248,Livingston,California
SHELL PIPELINE COMPANY LP,6000,35.6254,-119.6789,Lost Hills,California
PACIFIC ETHANOL STOCKTON,15225,37.9766,-121.3112,Stockton,California
AERA ENERGY LLC,8500,35.353,-119.036,Bakersfield,California
KERN OIL & REFINING,6750,35.353,-119.036,Bakersfield,California
PLAINS LPG SERVICES LP,30000,35.4803,-119.2009,Shafter,California
PHILLIPS66 - SANTA MARIA REFINERY,8750,35.1241,-120.5845,Arroyo Grande,California
Mueller Brass,453349,42.9822,-82.4387,Port Huron,Michigan
"Phibro-Tech, Inc.",151603,41.5193,-88.1501,Joliet,Illinois
"OLDCASTLE SW GROUP, INC. DBA B&B EXCAVAT",28925,39.6368,-106.8157,Eagle,Colorado
ITW GRAPHICS,18000,41.7801,-72.5192,Manchester,Connecticut
PERDUE FOODS LLC- MILFORD,5000,38.9091,-75.4224,Milford,Delaware
FORMOSA PLASTICS CORPORATION,60500,39.5743,-75.5939,Delaware City,Delaware
AIR LIQUIDE INDUSTRIAL US LP,76125,39.5743,-75.5939,Delaware City,Delaware
"Total Petrochemicals & Refining USA, Inc.",80000,29.7868,-95.3905,Houston,Texas
HYUNDAI MOTOR AMERICA,100000000,33.7105,-117.9514,Fountain Valley,California
SUZUKI CORPORATION OF AMERICA,885000,33.9255,-117.8654,Brea,California
Shell Trading (US) Company,96799,29.7868,-95.3905,Houston,Texas
Caterpillar Inc.,20000,40.752,-89.6155,Peoria,Illinois
"Western Refining Company, L.P.",8130,33.3881,-111.9318,Tempe,Arizona
"Coffeyville Resources Refining & Marketing, LLC",28491,37.052,-95.6178,Coffeyville,Kansas
U.S. SUGAR CORPORATION,15250,26.7532,-80.9399,Clewiston,Florida
"CARGILL JUICE NORTH AMERICA, INC.",14400,27.5904,-81.5074,Avon Park,Florida
"GBW RAILCAR SERVICES, LLC",10000,31.7135,-83.2515,Fitzgerald,Georgia
"GENERAL MILLS OPERATIONS, INC",8500,33.6049,-83.8465,Covington,Georgia
DSM CHEMICALS NORTH AMERICA,800000,33.3645,-82.0708,Augusta,Georgia
"NOVARTIS CONSUMER HEALTH, INC.",5000,40.8098,-96.6802,Lincoln,Nebraska
THE SHAW GROUP,5000,34.5019,-82.021,Laurens,South Carolina
PSC METALS,199000,41.4767,-81.6805,Cleveland,Ohio
REPUBLIC ENGINEERED PRODUCTS,210000,41.4409,-82.184,Lorain,Ohio
KERRY INC.,897133,38.4591,-90.0837,Millstadt,Illinois
Birdseye Foods (Waseca),48356,44.0827,-93.5026,Waseca,Minnesota
Wayne Disposal Inc. (Belleville),18648,42.2022,-83.4838,Belleville,Michigan
3M-COTTAGE GROVE ABRASIVES,30000,44.8161,-92.9274,Cottage Grove,Minnesota
Marney DeVroom,32600,41.5729,-87.2599,Lake Station,Indiana
"Nufarm Americas, Inc.",6500,41.7485,-87.9198,Burr Ridge,Illinois
Keystone RV Company,21000,41.5741,-85.8304,Goshen,Indiana
Family Dollar Services,13000,35.1195,-80.7101,Matthews,North Carolina
Sanford L.P.,98800,41.8373,-87.9512,Oak Brook,Illinois
"CLYSAR, LLC",9000,41.8434,-90.2408,Clinton,Iowa
GRAIN PROCESSING CORP,10000,41.4195,-91.068,Muscatine,Iowa
"Conagra Foods, Inc.",20733,41.9183,-88.1309,Carol Stream,Illinois
United Industries Corporation d/b/a Spectrum Brand,6500,38.7672,-90.4276,Bridgeton,Missouri
PPG Industries Inc.,12480,41.4767,-81.6805,Cleveland,Ohio
Stepan Company,66000,42.1026,-87.7791,Northfield,Illinois
EMCO CHEMICAL DISTRIBUTORS INC,252000,42.3172,-87.8596,North Chicago,Illinois
ALSCO INC,280587,41.8373,-87.6861,Chicago,Illinois
TRILLA STEEL DRUM CORP,101627,41.8373,-87.6861,Chicago,Illinois
STEEL DYNAMICS INC.,169521,41.4274,-84.8721,Butler,Indiana
ELI LILLY AND COMPANY,337500,39.7771,-86.1458,Indianapolis,Indiana
DEGUSSA/GOLDSCHMIDT CHEMICAL,338628,40.5731,-89.7245,Mapleton,Illinois
"BASF CONSTRUCTION CHEMICALS, LLC",43591,41.4767,-81.6805,Cleveland,Ohio
TWEEN BRANDS INCORPORATED,10985,40.0808,-82.7897,New Albany,Ohio
Meijer Inc. (Grand Rapids),25000,41.669,-85.7076,Middlebury,Indiana
SPECTRO ALLOYS CORPORATION,70923,44.7465,-93.0662,Rosemount,Minnesota
HOLCIM (US) INC. (HOLNAM INC. DUNCEE CEMENT),159607,41.9643,-83.6636,Dundee,Michigan
BASF Corporation,6500,40.7772,-74.3953,Florham Park,New Jersey
CRANE COMPOSITES INC,50000,41.4202,-88.2624,Channahon,Illinois
VISTEON CORPORATION UTICA TRIM PLANT,5000,42.629,-83.0218,Utica,Michigan
GE PLASTICS,2151524,37.9364,-87.8955,Mount Vernon,Indiana
H. KRAMER AND COMPANY,535737,41.8373,-87.6861,Chicago,Illinois
DENTSPLY L D CAULK DIVISION (WEST PLANT),30300,38.9091,-75.4224,Milford,Delaware
Minntech Corporation,16640,45.0224,-93.4615,Plymouth,Minnesota
KEMLITE COMPANY,1000000,41.4202,-88.2624,Channahon,Illinois
ABBOTT LABS - N. CHICAGO PLANT,475672,42.3172,-87.8596,North Chicago,Illinois
CITGO PETROLEUM CORP.,102750,41.6698,-87.983,Lemont,Illinois
"ISG Cleveland, Inc.",18421,41.4767,-81.6805,Cleveland,Ohio
"Coca Cola Enterprises, Inc. (Alsip)",10478,41.6701,-87.7368,Alsip,Illinois
MERIT ENERGY (FORMERLY SHELL WESTERN E&P),1617954,44.244,-86.3242,Manistee,Michigan
Buckingham Coal Company,73500,39.5023,-82.0842,Glouster,Ohio
"PULTE HOMES, INC",110779,42.578,-83.2457,Bloomfield Hills,Michigan
"ISG Cleveland, Inc.",11000,41.4767,-81.6805,Cleveland,Ohio
"Ecolab, Inc.",62600,44.9477,-93.104,Saint Paul,Minnesota
"Lesco, Inc.",8900,41.4767,-81.6805,Cleveland,Ohio
Engineered Polymer Solutions d/b/a Valspar Coating,13090,41.9183,-88.1309,Carol Stream,Illinois
CITGO PETROLEUM CORPORATION (UNO-VEN CO),862900,41.6698,-87.983,Lemont,Illinois
JUPITER ALUMINUM CORP.,2000000,41.617,-87.4908,Hammond,Indiana
ANCHOR GLASS CONTAINER CORP.,96901,39.0986,-84.8714,Lawrenceburg,Indiana
ROYSTER-CLARK NITROGEN,750000,39.1505,-84.7398,North Bend,Ohio
CEMEX,1400000,39.6829,-83.9413,Xenia,Ohio
MORTON SALT,99999,40.9737,-81.7846,Rittman,Ohio
Cincinnati Paperboard (Caraustar),40000,39.1412,-84.5059,Cincinnati,Ohio
Ventura Foods,51100,43.6546,-93.364,Albert Lea,Minnesota
"Akzo Nobel Coatings, Inc.",14587,39.986,-82.9852,Columbus,Ohio
"Big Lots Stores, Inc.",75720,39.986,-82.9852,Columbus,Ohio
UNIVERSITY OF ILLINOIS,8555,40.1106,-88.1972,Urbana,Illinois
"Masterfoods USA, Inc.",8938,41.7485,-87.9198,Burr Ridge,Illinois
"ITW  FOILS, PLASTICS, AND SECURITIES",52726,43.5966,-84.7759,Mount Pleasant,Michigan
"PERDUE FARMS, INC.",17876,38.6592,-87.1721,Washington,Indiana
"Valmont Coatings, Inc.",35310,44.9635,-93.2678,Minneapolis,Minnesota
DEGUSSA CORPORATION,350000,39.2815,-81.5971,Belpre,Ohio
Agriliance LLC,5000,41.1613,-85.4855,Columbia City,Indiana
Spectro Alloys Corporation,199058,44.7465,-93.0662,Rosemount,Minnesota
S D Warren,586106,43.2281,-86.2562,Muskegon,Michigan
"Stone & Webster Construction, Inc.",13406,42.2936,-86.2622,Covert,Michigan
"Fujicolor Processing, Inc.",85500,41.6913,-85.9628,Elkhart,Indiana
PHARMACIA & UPJOHN (P&U) - KAPI AND EMU,5000,42.2,-85.5906,Portage,Michigan
BUZZI UNICEM USA - GREENCASTLE PLANT,5000,39.6431,-86.8419,Greencastle,Indiana
BAYER CROP SCIENCE LP,8800,37.9882,-87.5339,Evansville,Indiana
NUFARM AMERICAS INC,26400,41.7485,-87.9198,Burr Ridge,Illinois
BAYER CROP SCIENCE LP,6500,41.9595,-87.9434,Bensenville,Illinois
"NUFARM AMERICAS, INC",22100,41.7485,-87.9198,Burr Ridge,Illinois
"LONZA, INC",170000,39.1412,-84.5059,Cincinnati,Ohio
THE SCOTTS COMPANY,11880,39.7712,-89.6539,Springfield,Illinois
K-Mart Distribution Center,5000,44.7744,-93.4765,Shakopee,Minnesota
"Steel Dynamics, Inc",40700,41.4274,-84.8721,Butler,Indiana
Centex Corporation,210543,32.7937,-96.7662,Dallas,Texas
"ASSOCIATED MILK PRODUCERS, INC.",35000,44.0151,-92.4778,Rochester,Minnesota
General Mills-West Chicago,70000,41.8958,-88.2252,West Chicago,Illinois
Pace Dairy Foods,35000,40.0433,-86.8961,Crawfordsville,Indiana
DUPONT FORT HILL PLANT,1168750,39.1505,-84.7398,North Bend,Ohio
Steel Dynamics,150000,41.1613,-85.4855,Columbia City,Indiana
"ESSROC MATERIALS, INC.",1650000,38.4028,-85.7706,Sellersburg,Indiana
"PHILLIPS PIPELINE CO., EAST ST. LOUIS TERMINAL",228768,38.5649,-90.1792,Cahokia,Illinois
PREMCOR REFINNING,11000,41.6578,-87.6812,Blue Island,Illinois
"HESS & CLARK, INC",31680,40.8668,-82.3156,Ashland,Ohio
"MORTON INTERNATIONAL, INC / ROHM & HASS CO.",5500,41.8373,-87.6861,Chicago,Illinois
NUFARM AMERICAS INC,5500,41.9595,-87.9434,Bensenville,Illinois
SUMITOMO CORPORATION OF AMERICA,5500,41.9595,-87.9434,Bensenville,Illinois
BAYER CORPORATION,5500,41.6133,-87.5502,Calumet City,Illinois
ITW Medalist,10000,42.0062,-87.9929,Elk Grove Village,Illinois
Snow Manufacturing Company,19445,41.378,-81.6385,Independence,Ohio
"Nerts, Inc.",17495,41.5518,-81.4691,Highland Heights,Ohio
"Honeywell International, Inc.",36000,42.3834,-83.1024,Detroit,Michigan
"Rhodia, Inc.",10000,41.5101,-87.6347,Chicago Heights,Illinois
Sysco Food Services/Cincinnati,11407,39.1412,-84.5059,Cincinnati,Ohio
research organics,159672,41.4767,-81.6805,Cleveland,Ohio
"WASTE MANAGEMENT OF MICHIGAN, INC.",11000,42.2774,-83.3877,Wayne,Michigan
GOPHER RESOURCE,49830,44.817,-93.1638,Eagan,Minnesota
"LTV STEEL COMPANY, INC.",14025,41.6484,-87.4536,East Chicago,Indiana
"SUNOCO, INC.",425000,41.6528,-83.432,Oregon,Ohio
Ameren Corporation,29875,38.6719,-90.1689,Venice,Illinois
"MARATHON ASHLAND PETROLEUM, LLC",3850000,42.3834,-83.1024,Detroit,Michigan
"S.C. JOHNSON & SON, INC.",21500,42.7274,-87.8135,Racine,Wisconsin
NORTHERN STATES POWER COMPANY,500000,43.8241,-91.2268,La Crosse,Wisconsin
"PIONEER HI-BRED INTERNATIONAL, INC.",26500,39.1185,-86.9793,Worthington,Indiana
ILLINOIS-AMERICAN WATER COMPANY,8424,40.752,-89.6155,Peoria,Illinois
KROGER LIMITED PARTNERSHIP,5000,39.7771,-86.1458,Indianapolis,Indiana
UNISYS CORPORATION,5000,45.0155,-93.1544,Roseville,Minnesota
"PHIBRO-TECH, INC.",5000,41.5193,-88.1501,Joliet,Illinois
DURA OPERATING CORP,10000,42.3521,-90.0007,Stockton,Illinois
"ASSOCIATED MILK PRODUCERS, #2",5000,44.312,-94.468,New Ulm,Minnesota
"JOSTENS, INC.",5000,44.0914,-93.2304,Owatonna,Minnesota
"DENSO MANUFACTURING MICHIGAN, INC.",5000,42.2985,-85.2296,Battle Creek,Michigan
ZIN-PLAS CORP.,5000,42.9615,-85.6557,Grand Rapids,Michigan
JUPITER ALUMINUM CORP,5000,39.5849,-85.8627,Fairland,Indiana
Mack Trucks Inc.,54800,40.5165,-75.5545,Macungie,Pennsylvania
"ALPHARMA, INC.",5000,41.5101,-87.6347,Chicago Heights,Illinois
INGERSOLL-RAND COMPANY,5000,41.4711,-84.5489,Bryan,Ohio
"KOCH PETROLEUM GROUP, L.P.",3500000,44.7465,-93.0662,Rosemount,Minnesota
KELSEY-HAYES CORP,6500,41.3533,-83.1146,Fremont,Ohio
"PETSMART, INCORPORATED",42322,44.7547,-85.6035,Traverse City,Michigan
DAIMIERCHRYSLER CORPORATION,12000,41.6639,-83.5822,Toledo,Ohio
NOVARTIS NUTRITION CORPORATION,13090,44.9488,-93.3649,Saint Louis Park,Minnesota
ESSROC ITALCEMENTI GROUP,6875,40.7472,-86.3519,Logansport,Indiana
"DUKE ENERGY INDIANA, LLC - GALLAGHER GENERATING STATION",1750000,38.3078,-85.8242,New Albany,Indiana
VENTURA FOODS LLC - ALBERT LEA DIVISION,34554,43.6546,-93.364,Albert Lea,Minnesota
ILLINOIS POWER COMPANY,25000,38.5165,-89.9899,Belleville,Illinois
"MEIJER COMPANIES, LTD",16000,42.9615,-85.6557,Grand Rapids,Michigan
"CLEAN HARBORS, INC.",69000,41.8373,-87.6861,Chicago,Illinois
SIGECO,600000,37.9492,-87.4051,Newburgh,Indiana
"Magellan Pipeline Company, L.P.",418000,36.4436,-95.7085,Oologah,Oklahoma
"Magellan Pipeline Company, L.P.",46200,43.3335,-95.1474,Milford,Iowa
"DANNON CO., INC.",20000,40.3959,-84.3787,Minster,Ohio
NATIONAL STEEL,85000,42.2489,-83.1399,Ecorse,Michigan
"PEPSI COLA GENERAL BOTTLERS, INC.",12465,39.1412,-84.5059,Cincinnati,Ohio
"AMERICAN DISPOSAL, INC.",34448,41.8373,-87.6861,Chicago,Illinois
Granite Construction Company,735000,44.6346,-123.7765,Eddyville,Oregon
SAFETY-KLEEN,310000,41.6284,-87.5979,Dolton,Illinois
AK STEEL CORPORATION,1210000,39.5032,-84.3659,Middletown,Ohio
"US FOODS, INC.",107961,33.5497,-84.5914,Fairburn,Georgia
"SYSCO CHARLOTTE, LLC",6100,35.3933,-80.636,Concord,North Carolina
"CENTURY ALUMINUM OF KENTUCKY, LLC",38900,37.8961,-86.7561,Hawesville,Kentucky
OCCIDENTAL CHEMICAL CORPORATION,42500,33.3645,-82.0708,Augusta,Georgia
AXIALL CORPORATION,39670,33.8287,-88.5539,Aberdeen,Mississippi
"HEXION, INC.",16043,28.0557,-81.9543,Lakeland,Florida
"H.B. FULLER CONSTRUCTION PRODUCTS, INC.",42505,34.7689,-84.9711,Dalton,Georgia
"MAYFIELD DAIRY FARMS, LLC",25275,35.4573,-84.6042,Athens,Tennessee
"MOSAIC CROP NUTRITION, LLC",92400,37.8405,-87.5788,Henderson,Kentucky
"CARGILL, INC.",75500,35.0846,-78.9776,Fayetteville,North Carolina
BRIDGEWATER,55000,27.49,-82.5743,Bradenton,Florida
RIVERSTRAND,17000,27.49,-82.5743,Bradenton,Florida
HERITAGE SPRINGS PARCEL B,13000,28.2468,-82.717,New Port Richey,Florida
OCCIDENTAL CHEMICAL CORPORATION,43683,36.0163,-87.9696,New Johnsonville,Tennessee
RUBBERMAID INC & IGNITE USA LLC,106157,33.7626,-84.4228,Atlanta,Georgia
"PLAINS GAS SOLUTIONS, LLC",53200,31.4379,-86.9584,Evergreen,Alabama
"LAMBERTI SYNTHESIS USA, INC.",66500,35.0657,-85.2488,Chattanooga,Tennessee
"CSX TRANSPORTATION, INC.",5000,33.069,-81.4765,Martin,South Carolina
THE RETREAT AT CARROLLWOOD,16306,27.9937,-82.4454,Tampa,Florida
"HOLCIM (US) INC. GEOCYCLE (US), LLC",75000,33.3245,-80.413,Holly Hill,South Carolina
"BAE SYSTEMS ORDNANCE SYSTEMS, INC.",168750,36.522,-82.5453,Kingsport,Tennessee
WATERLEAF - PHASES 1 & 2,24850,27.8227,-82.3023,Riverview,Florida
WIREGRASS RANCH 1C,31019,28.2106,-82.3238,Wesley Chapel,Florida
WIREGRASS RANCH PHASE 1 B,30634,28.2106,-82.3238,Wesley Chapel,Florida
WIREGRASS RANCH 1A,27560,28.2106,-82.3238,Wesley Chapel,Florida
WATERSIDE - WINTER GARDEN,20000,28.5421,-81.5966,Winter Garden,Florida
CORDOBA RANCH,42023,28.1396,-82.4462,Lutz,Florida
"VEOLIA ES TECHNICAL SOLUTIONS, LLC",8700,30.455,-84.2526,Tallahassee,Florida
"CLEAN HARBORS FLORIDA, LLC",15000,27.8862,-81.8212,Bartow,Florida
FIRST CHEMICAL CORPORATION,23010,30.3665,-88.5507,Pascagoula,Mississippi
E. I. DUPONT DE NEMOURS AND COMPANY,13000,39.7415,-75.5413,Wilmington,Delaware
PILGRIM'S PRIDE CORPORATION,40300,33.5818,-85.0837,Carrollton,Georgia
"SISTER SCHUBERT'S HOMEMADE ROLLS, INC.",19870,37.1746,-85.9144,Horse Cave,Kentucky
"THE ESAB GROUP, INC.",39620,34.7235,-81.6248,Union,South Carolina
AMERICA ITALIAN PASTA COMPANY,28230,34.037,-80.9042,Columbia,South Carolina
COUNTRY OVEN BAKERY,57400,36.9721,-86.4367,Bowling Green,Kentucky
"CHEROKEE NITROGEN, LLC",124825,34.7577,-87.967,Cherokee,Alabama
"ENNIS PAINT, INC.",12000,33.7626,-84.4228,Atlanta,Georgia
TRAMMEL RIDGE - BEAZER HOMES,5200,34.2066,-84.1337,Cumming,Georgia
THE ESTATES @ BENTLEY RIDGE - BEAZER HOMES,13500,34.2066,-84.1337,Cumming,Georgia
BEAZER HOMES (VISTAS AT CASTLEBERRY),30000,34.2066,-84.1337,Cumming,Georgia
LENOX OVERLOOK - RYLAND HOMES,12000,33.7626,-84.4228,Atlanta,Georgia
"CF INDUSTRIES, INC.",56000,32.8618,-90.4067,Yazoo City,Mississippi
GERDAU LONG STEEL NORTH AMERICA-JACKSONVILLE MILL,55200,30.3051,-81.9737,Baldwin,Florida
"CON-WAY FREIGHT, INC.",42700,35.0657,-85.2488,Chattanooga,Tennessee
"OPKO LAB, LLC",17700,36.1714,-86.7844,Nashville,Tennessee
"BOTTLING GROUP, LLC",61405,33.7626,-84.4228,Atlanta,Georgia
"CHEMICAL WASTE MANAGEMENT, INC.",12045,32.7287,-88.3164,Emelle,Alabama
"ADVANCED DISPOSAL SERVICES PECAN ROW LANDFILL, LLC",30000,30.8503,-83.2789,Valdosta,Georgia
"AVANTOR PERFORMANCE MATERIALS, INC.",20485,38.2015,-84.2717,Paris,Kentucky
CARGILL STEEL & WIRE,26564,36.1714,-86.7844,Nashville,Tennessee
"AMREP, INC.",195585,33.9532,-84.5421,Marietta,Georgia
RICH PRODUCTS CORPORATION,21558,31.145,-81.474,Brunswick,Georgia
COUNTRY OVEN BAKERY,29205,36.9721,-86.4367,Bowling Green,Kentucky
WESTLAKE PVC CORPORATION,40096,37.0295,-88.3603,Calvert City,Kentucky
"SOUTHERN STATES COOPERATIVE, INCORPORATED",19949,37.4762,-87.8203,Clay,Kentucky
BENJAMIN MOORE & CO.,47600,33.5609,-86.2669,Pell City,Alabama
"MCLANE FOODSERVICE, INC.",7100,39.0626,-84.709,Hebron,Kentucky
GUARDIAN INDUSTRIES CORPORATION,22286,34.7167,-81.0197,Richburg,South Carolina
(COSTCO) BALD RIDGE MARINA ROAD OFFSITE MASS GRADING,110253,34.2066,-84.1337,Cumming,Georgia
"SIGNAL INTERNATIONAL, LLC",50000,30.3665,-88.5507,Pascagoula,Mississippi
ABC COKE DIVISION - THE DRUMMOND COMPANY,20550,33.5276,-86.7988,Birmingham,Alabama
"SAFETY-KLEEN SYSTEMS, INC.",59925,30.8503,-83.2789,Valdosta,Georgia
"DSM NUTRITIONAL PRODUCTS, LLC",5785,33.6664,-79.8292,Kingstree,South Carolina
LIGGETT VECTOR BRANDS LLC,21560,35.9797,-78.9037,Durham,North Carolina
NASH-FINCH COMPANY,34168,34.6309,-79.0182,Lumberton,North Carolina
"VENTURA FOODS, LLC",86836,33.5276,-86.7988,Birmingham,Alabama
"TYSON FOODS, INC.",40257,34.2631,-86.2106,Albertville,Alabama
AGRIUM U.S. INC.,28330,30.9046,-84.5722,Bainbridge,Georgia
SCHINDLER ELEVATOR CORPORATION,7735,35.0005,-78.3312,Clinton,North Carolina
CON-WAY FREIGHT,13662,35.1047,-89.9773,Memphis,Tennessee
HUNT SOUTHLAND REFINING COMPANY,27000,31.0065,-89.4613,Lumberton,Mississippi
"SHELL OIL PRODUCTS US, MARTINEZ REF.",24000,37.9985,-122.116,Martinez,California
"ASSOCIATED WHOLESALE GROCERS, INC.",48750,34.9514,-89.9787,Southaven,Mississippi
PANASONIC ENERGY CORP. OF AMERICA PACKING CENTER,17290,32.51,-84.8771,Columbus,Georgia
HELENA CHEMICAL COMPANY,24375,32.4738,-90.13,Madison,Mississippi
PANASONIC ENERGY CORP OF AMERICA - MATERIAL DIV,11505,32.51,-84.8771,Columbus,Georgia
"PEPSI BOTTLING GROUP, LLC",34515,34.037,-80.9042,Columbia,South Carolina
"MILKCO, INC.",26325,35.5706,-82.5537,Asheville,North Carolina
CHEVRON PRODUCTS COMPANY,23010,30.3665,-88.5507,Pascagoula,Mississippi
"O'NEAL STEEL, INC.",9313,35.9692,-83.9495,Knoxville,Tennessee
"ARYSTA LIFESCIENCE NORTH AMERICA, LLC  (SB)",26825,35.7814,-78.8167,Cary,North Carolina
CARMAX STORE #7110,6000,25.8149,-80.3565,Doral,Florida
MID-VALLEY PIPELINE COMPANY,275000,38.99,-84.647,Florence,Kentucky
CONAGRA GROCERY PRODUCTS CO,475000,35.1047,-89.9773,Memphis,Tennessee
"GREEN PLAINS OBION, LLC (SB)",5580,36.3563,-89.0495,Rives,Tennessee
"BLUE BELL CREAMERIES, L.P.",5850,33.1779,-86.2606,Sylacauga,Alabama
ARCHER DANIELS MIDLAND COMPANY,121137,35.1047,-89.9773,Memphis,Tennessee
"VI-JON, INC.",41500,35.8493,-86.4098,Murfreesboro,Tennessee
SOLVAY ADVANCED POLYMERS LLC,55791,34.0704,-84.2739,Alpharetta,Georgia
TransAlta Centralia Generation. LLC,28500,46.7226,-122.9695,Centralia,Washington
"CYTEC INDUSTRIES, INC.",141566,33.8633,-84.5168,Smyrna,Georgia
ALLIED UNIVERSAL CORPORATION,40230,25.784,-80.2102,Miami,Florida
"GARDNER GIBSON, INC.  (SB)",35075,27.9937,-82.4454,Tampa,Florida
"AMCOR PACKING, INC.",13455,33.3943,-84.5711,Peachtree City,Georgia
"PALM COMMODITIES INTERNATIONAL, INC.",70000,36.0209,-86.5574,La Vergne,Tennessee
"KIRBY INLAND MARINE, LP",15000,35.557,-89.7847,Burlison,Tennessee
BP AMOCO CHEMICAL COMPANY,5785,34.573,-86.9905,Decatur,Alabama
"CSX TRANSPORTATION, INC.",5800,30.3322,-81.6749,Jacksonville,Florida
"PCS PHOSPHATE COMPANY, INC.",40300,35.303,-76.7889,Aurora,North Carolina
"AMERICAN MIDSTREAM (MISSISSIPPI), LLC)",17300,31.6773,-88.6353,Waynesboro,Mississippi
SHELL CHEMICAL LP,11500,30.8453,-88.0988,Saraland,Alabama
"BARTLETT MILLING COMPANY, L.P.",52950,35.7838,-80.8711,Statesville,North Carolina
"CENTURY ALUMINUM OF KENTUCKY, LLC",178000,37.8961,-86.7561,Hawesville,Kentucky
"DENBURY ONSHORE, LLC",178967,31.4294,-90.4619,Bogue Chitto,Mississippi
"DENBURY ONSHORE, LLC",178967,31.3816,-90.3165,Ruth,Mississippi
"OWENS BROCKWAY GLASS CONTAINER, INC.",268444,33.7626,-84.4228,Atlanta,Georgia
"UNIFI KINSTON, LLC",40000,35.3803,-77.4333,Grifton,North Carolina
"DUKE ENERGY CAROLINAS, LLC",6240,35.2079,-80.8303,Charlotte,North Carolina
CEVA LOGISTICS (SB),5000,33.4617,-86.8092,Homewood,Alabama
HOMAC MANUFACTURING COMPANY,21800,29.296,-81.1003,Ormond Beach,Florida
HEXION SPECIALTY CHEMICALS,84600,34.3444,-78.2198,Riegelwood,North Carolina
